brand,name,option,price,rate,발색력,지속력,발림성,type,Closest_Personal_Color,x_coord,y_coord,Image URL,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,recommend_num
라카,라카 소울 비건 립밤,클리어,13000,4.829268293,2.722560976,2.603658537,2.756097561,립밤,Summer Cool,0.6591525,-0.9769869,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/2/2046541408354815739.jpg,0.85946551,0.85999698,0.86824062,0.6591525,0.01150655,0.86824062,171
롬앤,롬앤 글래스팅 멜팅 밤,키튼피치,13000,4.74673913,2.610869565,2.014130435,2.632608696,립밤,Spring Warm,0.40509063,0.08043378,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/3237312090472477517.jpg,0.89194575,0.42986607,0.41631021,0.40509063,0.54021689,0.89194575,228
맥,MAC 락드 키스 24아워 립스틱,타부,52000,5.0,3.0,3.0,3.0,립스틱,Winter Cool,0.94053661,0.20294852,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/9/5953206016140834358.jpg,0.82119151,0.37922864,0.5378468,0.94053661,0.60147426,0.82119151,21
힌스,힌스 무드 인핸서 마뜨,타임리스,19000,4.844444444,2.177777778,2.022222222,1.822222222,립스틱,Spring Warm,0.05612266,-0.22625328,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/2/5996162150058897644.jpg,0.84394143,0.58798147,0.54075325,0.05612266,0.38687336,0.84395196,26
롬앤,롬앤 제로 매트 립스틱,태닝레드,12000,4.595505618,2.606741573,2.314606742,2.516853933,립스틱,Winter Cool,0.99280475,0.51050976,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/7440609570978226431.jpg,0.62315863,0.15528137,0.17538294,0.99280475,0.75525488,0.62315863,11
롬앤,롬앤 듀이풀 워터 틴트,태피,13000,4.61910828,2.513375796,2.121019108,2.612738854,립틴트,Winter Cool,0.95586282,0.0292727,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/4427703649675941169.jpg,0.94024438,0.47083438,0.58213483,0.95586282,0.51463635,0.94024438,816
3CE,3CE 레이지 팝 립 스테인,탠,18000,4.555555556,2.805555556,2.583333333,2.75,립틴트,Winter Cool,0.96902804,-0.14241084,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/8679178096839085585.png,0.58941693,0.37445444,0.40429641,0.96902804,0.42879458,0.58941693,9
라카,라카 팝핑 벌룬 틴트,탱이,15000,3.75,2.25,2.75,2.5,립틴트,Spring Warm,0.02337989,-0.13856484,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1590226718956936506.jpg,0.92447398,0.57772628,0.53871468,0.02337989,0.43071758,0.92447398,9
맥,MAC 맥 파우더 키스 립스틱,테디,43000,5.0,3.0,2.1,2.7,립스틱,Autumn Warm,0.0216568,-0.05360982,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/12/2830731618071018304.jpg,0.63306659,0.38847017,0.3514343,0.0216568,0.47319509,0.63306659,38
3CE,3CE 캐시미어 허그 립스틱,텍스트미,22000,4.875,2.875,2.5,2.6875,립스틱,Winter Cool,0.96590948,-0.0608433,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5391355691307859794.png,0.79970663,0.46016554,0.53002541,0.96590948,0.46957835,0.79970663,12
헤라,헤라 센슈얼 누드 밤,템팅레드,40000,4.764397906,2.722513089,2.277486911,2.748691099,립밤,Winter Cool,0.9625441,0.12157078,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/12/4997887070142136317.jpg,0.94263375,0.43289903,0.54964274,0.9625441,0.56078539,0.94263375,75
토니모리,토니모리 퍼펙트립스 쇼킹립 틴트,토마토쇼킹,15000,3.589285714,2.321428571,1.660714286,2.267857143,립틴트,Summer Cool,0.59241276,0.01914084,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/5/6459108048220874542.png,0.75728916,0.40329743,0.42659231,0.59241276,0.50957042,0.75728916,16
토니모리,토니모리 겟잇 립 라이너,토스트번,14000,5.0,3.0,3.0,3.0,립라이너,Spring Warm,0.04979374,-0.52370514,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/266826677092595327.jpg,0.94015714,0.7767156,0.72395446,0.04979374,0.23814743,0.94015714,2
어뮤즈,어뮤즈 퐁듀 밤,토스티로즈,20000,5.0,3.0,2.5,3.0,립밤,Winter Cool,0.98792915,0.1533018,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6451627100521154687.jpg,0.92040249,0.4040207,0.44004891,0.98792915,0.5766509,0.92040249,2
3CE,3CE 캐시미어 허그 립스틱,토프베이지,22000,4.9375,2.75,2.3125,2.5625,립스틱,Spring Warm,0.03040163,-0.289101,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4782871227526007872.png,0.7542164,0.55900636,0.5185353,0.03040163,0.3554495,0.7542164,13
토니모리,토니모리 겟잇틴트 글레이즈밤,토피애플,18000,4.894021739,2.929347826,2.448369565,2.91576087,립밤,Summer Cool,0.22586456,-0.50167586,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/11/4754448434068356431.jpg,0.67070687,0.51505459,0.51008834,0.22586456,0.24916207,0.67070687,1622
라카,라카 벌키 매트 립스틱,투로즈,16000,5.0,3.0,2.666666667,2.666666667,립스틱,Winter Cool,0.98608666,-0.10973936,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/8979689655030565679.jpg,0.60406884,0.38472287,0.40467819,0.98608666,0.44513032,0.60406884,0
롬앤,롬앤 듀이풀 워터 틴트,툴리안,13000,4.663384615,2.684923077,2.151384615,2.671384615,립틴트,Winter Cool,0.96747938,0.21218424,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/346903696743400595.jpg,0.86926526,0.35178367,0.45185098,0.96747938,0.60609212,0.86926526,825
맥,MAC 러스터글래스 립스틱,티엔티저,43000,4.941176471,2.764705882,2.294117647,2.882352941,립스틱,Spring Warm,0.40409459,0.37169722,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/8/1119789487540937999.jpg,0.78161044,0.29502261,0.28076906,0.40409459,0.68584861,0.78161044,3
페리페라,페리페라 잉크 글래스팅 립글로스,파인드조이,12000,4.533769063,2.690631808,2.132897603,2.461873638,립글로스,Winter Cool,0.96046173,0.14598428,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/134256752677663843.jpg,0.94227485,0.41293714,0.5417369,0.96046173,0.57299214,0.94227485,35
어뮤즈,어뮤즈 베베 틴트,파파야코랄,20000,4.62601626,2.796747967,2.284552846,2.81300813,립틴트,Spring Warm,0.02127173,-0.10051056,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/3659287491794720762.jpg,0.95677599,0.58433986,0.53769265,0.02127173,0.44974472,0.95677599,172
헤라,헤라 센슈얼 파우더 매트 리퀴드,팜파스,45000,4.606060606,2.696969697,2.393939394,2.681818182,립틴트,Summer Cool,0.19314993,-0.69873932,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/5/1537399597685571060.jpg,0.74330628,0.64403975,0.63536663,0.19314993,0.15063034,0.74330628,18
라카,라카 팝핑 벌룬 틴트,팝핑,15000,4.714285714,2.285714286,2.428571429,2.142857143,립틴트,Winter Cool,0.94670266,0.10352826,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/100334442865515649.jpg,0.81018303,0.40418187,0.52233059,0.94670266,0.55176413,0.81018303,9
맥,MAC 맥 파우더 키스 리퀴드 립컬러,패션스위티,49000,4.75,3.0,2.0,2.75,립틴트,Winter Cool,0.79561555,0.42268588,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/12/7725845528033238494.jpg,0.47539433,0.15274535,0.16289086,0.79561555,0.71134294,0.47539433,27
맥,MAC 맥 파우더 키스 리퀴드 립컬러,패션이머전시,49000,4.9,2.75,2.2,2.7,립틴트,Winter Cool,0.99097337,0.25912632,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/2/4876539641866535840.jpg,0.44303639,0.17095556,0.18672132,0.99097337,0.62956316,0.44303639,25
롬앤,롬앤 블러 퍼지 틴트,퍼지레드,13000,4.739692805,2.688763137,2.396119644,2.493936944,립틴트,Winter Cool,0.99060139,0.38530834,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/3/89564013014399370.jpg,0.85546269,0.27433139,0.30833783,0.99060139,0.69265417,0.85546269,196
토니모리,토니모리 겟잇틴트 플럼퍼,퍼플문,18000,5.0,3.0,3.0,3.0,립글로스,Summer Cool,0.41498014,-0.7076285,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/4/2919296088367905372.jpg,0.8606131,0.76056192,0.7541743,0.41498014,0.14618575,0.8606131,27
홀리카홀리카,홀리카홀리카 하트크러쉬 베어 글레이즈 틴트,퍼피,14000,4.400990099,2.596534653,2.25990099,2.576732673,립틴트,Winter Cool,0.91869943,0.03068792,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/11/571029556486260431.jpg,0.96576253,0.4725118,0.7070152,0.91869943,0.51534396,0.96576253,167
토니모리,토니모리 겟잇 립 라이너,펄시몬,14000,5.0,3.0,3.0,3.0,립라이너,Spring Warm,0.04355349,-0.5044006,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/4887696570885902847.jpg,0.95905302,0.77200105,0.72633035,0.04355349,0.2477997,0.95905302,2
페리페라,페리페라 잉크 더 벨벳,페립포터,10000,4.516129032,2.64516129,2.225806452,2.612903226,립틴트,Spring Warm,0.01042725,-0.16177546,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/12/4242168658493680666.jpg,0.75494359,0.4588859,0.43913104,0.01042725,0.41911227,0.75494359,118
토니모리,토니모리 퍼펙트립스 쇼킹립 틴트,페어리쇼킹,15000,4.653775322,2.611418048,2.858195212,2.545119705,립틴트,Summer Cool,0.79282949,-0.29812714,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/3235578973785877972.jpg,0.84686582,0.58085926,0.60620352,0.79282949,0.35093643,0.84686582,336
맥,MAC 글로우 플레이 텐더토크 립 밤,페이보릿,38000,5.0,2.0,2.0,3.0,립밤,Summer Cool,0.62165026,-0.7465783,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/2417420279663230273.jpg,0.62271123,0.644551,0.67184064,0.62165026,0.12671085,0.67184064,0
토니모리,토니모리 퍼펙트립스 쇼킹립 틴트,페탈쇼킹,15000,4.988764045,2.966292135,2.988764045,2.966292135,립틴트,Winter Cool,0.97442597,0.17221502,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/5/8018874766774962193.png,0.74607209,0.34567668,0.41208183,0.97442597,0.58610751,0.74607209,343
삐아,삐아 오버 글레이즈 스틱,포도글레이즈,14000,5.0,3.0,3.0,3.0,립글로스,Summer Cool,0.95190829,-0.17114276,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/6581674465060390833.jpg,0.78157815,0.47394244,0.56410926,0.95190829,0.41442862,0.78157815,10
라카,라카 젤링 누드 글로스,포도링,15000,4.75,2.541666667,2.458333333,2.625,립글로스,Summer Cool,0.78946179,-0.17811348,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/2043828400627690261.jpg,0.92014517,0.54983033,0.57819183,0.78946179,0.41094326,0.92014517,67
어뮤즈,어뮤즈 베베 틴트,포도베베,20000,4.966942149,2.931129477,2.661157025,2.931129477,립틴트,Winter Cool,0.96455105,-0.05920348,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/3324229028771081635.jpg,0.76145135,0.44091958,0.51190701,0.96455105,0.47039826,0.76145135,861
어퓨,어퓨 과즙팡 듀이 글로우 틴트,포도시럽,8000,5.0,3.0,2.666666667,3.0,립틴트,Winter Cool,0.98168892,0.03855322,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1742531003412453608.jpg,0.63929783,0.31258425,0.3490873,0.98168892,0.51927661,0.63929783,0
어뮤즈,어뮤즈 듀 밤,포멜로듀,20000,4.878077374,2.834701055,2.553341149,2.935521688,립밤,Spring Warm,0.20148084,0.24008986,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/8/2921767312100429115.jpg,0.99700676,0.38512295,0.38022738,0.20148084,0.62004493,0.99700676,451
롬앤,롬앤 더 쥬시 래스팅 틴트,포멜로스킨,13000,4.597714893,2.617643151,1.982861698,2.689916301,립틴트,Spring Warm,0.03276857,-0.05177956,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8695356471737003167.jpg,0.75910831,0.49419672,0.42603269,0.03276857,0.47411022,0.75910831,2945
롬앤,롬앤 블러 퍼지 틴트,포멜로코,13000,4.720266667,2.660533333,2.145333333,2.54,립틴트,Autumn Warm,0.01668811,0.18026562,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/3884672359171443806.jpg,0.71903355,0.34558043,0.30350862,0.01668811,0.59013281,0.71903355,589
헤라,헤라 센슈얼 파우더 매트 리퀴드,포에버영,45000,4.741935484,2.677419355,2.516129032,2.64516129,립틴트,Winter Cool,0.97751635,-0.0416729,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/5797519677834627371.jpg,0.80512519,0.45752068,0.50780255,0.97751635,0.47916355,0.80512519,25
맥,MAC 립스틱,포에버큐리어스,38000,4.980392157,2.137254902,2.098039216,2.098039216,립스틱,Summer Cool,0.45470536,-0.7761667,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/4/1025758281569563868.jpg,0.56902669,0.51613097,0.51651955,0.45470536,0.11191665,0.56907822,21
맥,MAC 글로우 플레이 텐더토크 립 밤,포토제닉,38000,5.0,2.333333333,2.0,2.333333333,립밤,Summer Cool,0.63753582,-0.64226078,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/5206090358582659672.jpg,0.59440104,0.60625471,0.6377942,0.63753582,0.17886961,0.6377942,0
맥,MAC 맥 파우더 키스 립스틱,폴인러브,43000,4.262295082,2.950819672,2.868852459,2.868852459,립스틱,Winter Cool,0.94857998,0.71292076,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/6/1228920431036347371.jpg,0.91065601,0.13792913,0.37525746,0.94857998,0.85646038,0.91065601,43
토니모리,토니모리 겟잇틴트 시럽스틱,퐁당코랄,18000,5.0,2.928571429,2.785714286,3.0,립스틱,Summer Cool,0.52704705,-0.23824126,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/7373119555073691316.png,0.94146124,0.60089195,0.60864208,0.52704705,0.38087937,0.94297977,4
롬앤,롬앤 블러 퍼지 틴트,푸시아바이브,13000,4.730739599,2.754237288,2.431818182,2.581664099,립틴트,Winter Cool,0.98132492,0.37234794,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/3/1758413801053219496.jpg,0.85320186,0.280571,0.34908482,0.98132492,0.68617397,0.85320186,978
토니모리,토니모리 겟잇틴트 컬러풀워터,푸시아판타지,13000,4.475177305,2.631205674,2.567375887,2.503546099,립틴트,Summer Cool,0.58797325,-0.62479064,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/6/4331936496221120834.jpg,0.74886277,0.60387716,0.63576381,0.58797325,0.18760468,0.74969504,95
페리페라,페리페라 잉크 더 벨벳,품절대란,10000,4.858890345,2.925294889,2.919178681,2.919615553,립틴트,Winter Cool,0.96943333,0.8632429,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/4/7153097158965067472.png,0.85681855,0.06177764,0.20910538,0.96943333,0.93162145,0.85681855,727
3CE,3CE 캐시미어 허그 립스틱,퓨어블렌딩,22000,4.818181818,2.727272727,2.545454545,2.636363636,립스틱,Summer Cool,0.98100568,-0.29823816,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5390973803276302944.png,0.87111278,0.58944139,0.62492988,0.98100568,0.35088092,0.87111278,15
맥,MAC 러스터글래스 립스틱,프렌다,43000,4.48,2.5,2.16,2.76,립스틱,Winter Cool,0.98631318,0.16647306,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/1/4203145956171551712.jpg,0.81968973,0.34339707,0.38253924,0.98631318,0.58323653,0.81968973,49
맥,MAC 맥시멀 실키 매트 립스틱,플라밍고,39000,5.0,3.0,3.0,3.0,립스틱,Summer Cool,0.13952482,-0.72970642,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/3425106401437194070.jpg,0.62369346,0.51062686,0.50615412,0.13952482,0.13514679,0.62404327,0
맥,MAC 러스터글래스 립스틱,플러스터드,43000,4.605263158,2.684210526,2.078947368,2.789473684,립스틱,Winter Cool,0.79350372,0.27147042,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/8/7198429712548034600.jpg,0.68345241,0.27312251,0.28110084,0.79350372,0.63573521,0.68345241,8
헤라,헤라 센슈얼 누드 글로스,플러티,40000,4.855555556,2.766666667,2.2,2.7,립글로스,Summer Cool,0.77603589,-0.45585942,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/6498027892067436851.jpg,0.89226191,0.66145354,0.70756163,0.77603589,0.27207029,0.89226191,51
토니모리,토니모리 퍼펙트립스 쇼킹립 틴트,플럼쇼킹,15000,4.8321513,2.817966903,2.73286052,2.799054374,립틴트,Summer Cool,0.9643664,-0.1142544,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/5/4256133641090576023.png,0.72612321,0.47148539,0.52544017,0.9643664,0.4428728,0.72612321,789
롬앤,롬앤 더 쥬시 래스팅 틴트,플럼콕,13000,4.74368231,2.694945848,2.339350181,2.588447653,립틴트,Winter Cool,0.96861553,0.27680118,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8705458225538528124.jpg,0.67759608,0.31825257,0.38095764,0.96861553,0.63840059,0.67759608,319
헤라,헤라 센슈얼 피팅 글로우 틴트,플럼프렙,45000,5.0,2.0,2.0,2.0,립틴트,Winter Cool,0.93479051,0.08590006,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/1250912755935600527.jpg,0.81202955,0.41678055,0.5504554,0.93479051,0.54295003,0.81202955,0
삐아,삐아 로 틴트,플레르로,16000,4.580582524,2.603883495,2.246601942,2.611650485,립틴트,Summer Cool,0.78373468,-0.2710182,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/6/2059287715527746779.jpg,0.82482237,0.55546811,0.59509709,0.78373468,0.3644909,0.82482237,450
라카,라카 팝핑 벌룬 틴트,플레이풀,15000,4.25,2.0,3.0,2.75,립틴트,Summer Cool,0.79025519,-0.1495835,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1539173968460233962.jpg,0.66131865,0.42699083,0.45427871,0.79025519,0.42520825,0.66131865,7
삐아,삐아 오버 글레이즈 스틱,피그글레이즈,14000,4.941176471,3.0,2.470588235,2.941176471,립글로스,Spring Warm,0.00935909,-0.32859728,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/3221167623519107430.jpg,0.8220937,0.57332492,0.55901867,0.00935909,0.33570136,0.8220937,7
라카,라카 젤링 누드 글로스,피그링,15000,4.714285714,2.761904762,2.476190476,2.714285714,립글로스,Spring Warm,0.03194319,-0.28190308,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/4646372969158007239.jpg,0.83607254,0.59432385,0.55374374,0.03194319,0.35904846,0.83607254,20
맥,MAC 러스터글래스 립스틱,피그먼트오브유어이매지네이,43000,4.8046875,2.828125,2.21875,2.828125,립스틱,Winter Cool,0.98141894,0.21622434,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/8/4436518966538509572.jpg,0.71153915,0.29007303,0.33479067,0.98141894,0.60811217,0.71153915,135
에뛰드,에뛰드 진저슈가 멜팅 밤,피그베이지,13000,4.605577689,2.597609562,2.0,2.589641434,립밤,Spring Warm,0.0384764,-0.37155892,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/10/7851666334432220296.png,0.80770612,0.62849003,0.57609532,0.0384764,0.31422054,0.80770612,109
라카,라카 벌키 매트 립스틱,피그사운즈,16000,4.333333333,2.333333333,2.0,2.666666667,립스틱,Summer Cool,0.40376352,-0.17536234,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/1463243216780235815.jpg,0.62331934,0.41613233,0.41434113,0.40376352,0.41231883,0.62331934,0
롬앤,롬앤 더 쥬시 래스팅 틴트,피그피그,13000,4.753738543,2.820791124,2.227689339,2.760612639,립틴트,Winter Cool,0.97059272,0.17438608,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3903963200435896414.jpg,0.62728852,0.31258888,0.36598149,0.97059272,0.58719304,0.62728852,582
